cod_sys,nm_sys,Codigo,Descricao,Categoria,Categoria_Aux,Classe,Especialidade,Procedimento,Patologia
4,RJ,0,Tarsorrafia,Cirurgias,Procedimento,Plastica,Plastica Ocular,Tarsorrafia,Eletivos
4,RJ,0,Tarsorrafia (Eye Center),Cirurgias,Procedimento,Plastica,Plastica Ocular,Tarsorrafia,Eletivos
4,RJ,0,TARSORRAFIA*,Cirurgias,Taxas,Plastica,Plastica Ocular,Tarsorrafia,Eletivos
4,RJ,0,Taxa Day Clinic,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa Day Clinic Apartamento,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa Day Clinic Enfermaria,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Anestesia Geral,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA DE ASPIRACAO (POR DIA INDIVISIVEL),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Cross Link,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Curativo Oftalmologico,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Curativo Pequeno,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Esterelização (taxa),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Esterilizacao,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Esterilizacao (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Excimer Laser,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,"Taxa de Fibra Óptica, Por Uso",Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA DE INSTRUMENTAL CIRURGICO,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Internacao,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Laser Oftalmo Por Uso,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,"Taxa de Microscópio Cirúrgico, Por Uso",Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Monitor Cardiaco,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Monitor Cardiaco Maior 4,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Monitor Cardiaco Menor 4,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Monitor Cardiaco No Centro Cirurgico (acima de Porte,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Monitor Cardiaco No Centro Cirurgico (ate Porte 4),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Observação Clínica/repouso (até 6 Horas),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Registro de Internação,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Repouso (pronto Socorro Ate 6 Horas),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala (porte 5) (taxas),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA DE SALA CIRURGICA PORTE 5,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Cirurgica Recuperação Pós Anestesica,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA DE SALA DE OBSERVAÇÃO ATÉ 12 HORAS,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA DE SALA DE REPOUSO,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 0,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 0 (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 1,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 1 (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 2,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 2 (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 3,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 3 (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 4,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 4 (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 5,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 5 (Eye Center),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA DE SALA PORTE 5.,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Sala Porte 7,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa de Uso de Monitor Cardiaco,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa Facoemulsificador,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Taxa Instrumental Porte 5 (taxas),Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,TAXA INSTRUMENTAL PORTE 5.,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
4,RJ,0,Tenoxicam 40mg,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TERAPIA A LASER EM OFTALMOLOGIA,Exames,Procedimento,Exames,Exames,Fotocoagulação,Eletivos
4,RJ,0,Teste de Motilidade Ocular Binocular,Exames,Procedimento,Exames,Exames,Teste Ortoptico,Eletivos
4,RJ,0,Teste de Schirmer (Eye Center),Exames,Procedimento,Exames,Exames,Teste de Shirmer,Eletivos
4,RJ,0,TESTE DE SENSIBILIDADE DE CONTRASTE,Exames,Procedimento,Exames,Exames,Teste de sensibilidade de cores,Eletivos
4,RJ,0,Teste de Sensibilidade de Contraste Ou de Cores - Monocular,Exames,Procedimento,Exames,Exames,Teste de sensibilidade de cores,Eletivos
4,RJ,0,Teste de Sensibilidade de Cores,Exames,Procedimento,Exames,Exames,Teste de sensibilidade de cores,Eletivos
4,RJ,0,Teste de Sobrecarga Hídrica,Exames,Procedimento,Exames,Exames,TSH,Eletivos
4,RJ,0,Teste e Adaptacao de Lc,Exames,Procedimento,Exames,Exames,Teste de lente,Eletivos
4,RJ,0,Teste e Adaptacao de Lente de Contato (sessao) - Binocular,Exames,Procedimento,Exames,Exames,Teste de lente,Eletivos
4,RJ,0,Teste e Adaptacao de Lentes de Contato Binocular,Exames,Procedimento,Exames,Exames,Teste de lente,Eletivos
4,RJ,0,TESTE PARA DETECÇÃO COVID-19,Exames,Procedimento,Exames,Exames,Teste COVID 19,Eletivos
4,RJ,0,Teste Provocativo de Glaucoma - Binocular,Exames,Procedimento,Exames,Exames,TSH,Eletivos
4,RJ,0,Teste Provocativo Para Glaucoma,Exames,Procedimento,Exames,Exames,TSH,Eletivos
4,RJ,0,Teste Provocativo Para Glaucoma - Binocular,Exames,Procedimento,Exames,Exames,TSH,Eletivos
4,RJ,0,Tilatil - Tenoxicam[20mg F/a] Cristalia,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TILATIL (TENOXICAM) [20MG F/A]*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TILATIL 20MG INJ FA,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"Tiopental [0,5g F/a]",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TISSUCOL,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tobradex [pom Oft] Alcon,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tobradex [sol Oft] Alcon,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tobradex Colirio,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tobradex Pomada,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TOBREX FRACAO,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tobrex Fracao (Eye Center),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tomografia Corneana,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Tomografia de Coerencia Optica,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,TOMOGRAFIA DE COERENCIA OPTICA (EYE CENTER),Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Tomografia de Coerencia Optica Binocular,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Tomografia de Coerencia Optica Binocular (Eye Center),Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Tomografia de Coerencia Optica Monocular,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,TOMOGRAFIA DE COERENCIA OTICA,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Tomografia de Coerencia Otica Ao,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Tomografia de Coerencia Otica Mono,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
4,RJ,0,Tomografia Monocular,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,TONOMETRIA,Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,TONOMETRIA - BINOCULAR,Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,Tonometria - Binocular (Eye Center),Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,Tonometria *,Exames,Taxas,Exames,Exames,Tonometria,Eletivos
4,RJ,0,TONOMETRIA DE APLANACAO,Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,Tonometria de Aplanacao Binocular,Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,Tonometria de Aplanacao Binocular (Eye Center),Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,Tonometria de Pascal,Exames,Procedimento,Exames,Exames,Tonometria,Eletivos
4,RJ,0,Topografia Corneana Binocular,Exames,Procedimento,Exames,Exames,Microscopia,Eletivos
4,RJ,0,Topografia do Disco Optico- Hrt Binocular,Exames,Procedimento,Exames,Exames,Microscopia,Eletivos
4,RJ,0,Touca Branca Descartavel,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TOUCA DESCARTAVEL,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TOUCA DESCARTAVEL*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Touca Verde Descartavel,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Trabeculectomia,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Trabeculectomia,Cronico
4,RJ,0,TRABECULOTOMIA*,Cirurgias,Taxas,Outras Cirurgias,Glaucoma,Trabeculectomia,Cronico
4,RJ,0,Trabeculotomia/goniotomia,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Trabeculectomia,Cronico
4,RJ,0,"TRACUR 10MG/ML (AMPOLA 2,5ML)*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tracur Cristalia,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tramadol - Tramal 50mg,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tramaliv 100mg/2ml Amp 2ml,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Transamin 50mg/ Ml Inj [ac Tranexamico],Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TRANSAMIN 50MG/ ML INJ [AC TRANEXAMICO]*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TRANSOFIX,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TRANSPLANTE CONJUNTIVAL,Cirurgias,Associada,Outras Cirurgias,Córnea,Pterigio,Eletivos
4,RJ,0,Transplante Conjuntival (Eye Center),Cirurgias,Associada,Outras Cirurgias,Córnea,Pterigio,Eletivos
4,RJ,0,Transplante Conjuntival* (Eye Center),Cirurgias,Taxas,Outras Cirurgias,Córnea,Pterigio,Eletivos
4,RJ,0,Transplante da Cornea,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
4,RJ,0,Transplante da Cornea + Facectomia P/ Faco,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
4,RJ,0,Transplante da Cornea*,Cirurgias,Taxas,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
4,RJ,0,Transplante de Cornea,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
4,RJ,0,Transplante de Limbo,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
4,RJ,0,Transplante de Limbo*,Cirurgias,Taxas,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
4,RJ,0,Tratam. Ocular Quimioterapica de Anti Angiogenico (lucentis),Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Tratamento Eylia,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,TRATAMENTO O. QUIMIOTERAPICO C/ ANTIANGIOGENICO,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,TRATAMENTO O. QUIMIOTERAPICO C/ ANTIANGIOGENICO (EYLEA),Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,TRATAMENTO O. QUIMIOTERAPICO C/ ANTIANGIOGENICO (LUCENTIS),Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,TRATAMENTO O. QUIMIOTERAPICO C/ ANTIANGIOGENICO*,Cirurgias,Taxas,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Tratamento Ocular Antangiogênico,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,TRATAMENTO OCULAR COM EYLIA,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,Tratamento Ocular Com Eylia*,Cirurgias,Taxas,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,Tratamento Ocular Eylia,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,TRATAMENTO OCULAR LUCENTIS,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Tratamento Ocular Quimioterapica de Anti Angiogenico Auxilia,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,TRATAMENTO OCULAR QUIMIOTERAPICO,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Tratamento Ocular Quimioterápico,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,TRATAMENTO OCULAR QUIMIOTERAPICO ( AVASTIN),Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Avastin,Cronico
4,RJ,0,TRATAMENTO OCULAR QUIMIOTERAPICO ( AVASTIN)*,Cirurgias,Taxas,Terapia Antiangiogênica,Terapia Antiangiogênica,Avastin,Cronico
4,RJ,0,Tratamento Ocular Quimioterapico Com Anti-angiogenico(eylea),Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,Tratamento Ocular Quimioterapico Com Anti-angiogenico*,Cirurgias,Taxas,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,TRATAMENTO OCULAR QUIMIOTERAPICO EYLEA,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
4,RJ,0,Tratamento Ocular Quimioterapico Lucentis,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Tratamento Ocular Quimioterapico Lucents,Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Tratamento Quimioterapico Com Antiangiogenico (lucentis),Cirurgias,Procedimento,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
4,RJ,0,Trepano 7.75mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Trepano 8.0mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TREPANO 8.0MM*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Trepano 8.5mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Trepano 8.75mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Trepano Receptor (8.5 Mm),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TRIANCINOLONA (OPTHAAC 40)*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Triancinolona 40mg,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Triancinolona Ophthalmos (opthaac 40),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Triquiase Com Ou Sem Enxerto,Cirurgias,Procedimento,Plastica,Plastica Ocular,Triquiase,Eletivos
4,RJ,0,Triquiase Com Ou Sem Enxerto (Eye Center),Cirurgias,Procedimento,Plastica,Plastica Ocular,Triquiase,Eletivos
4,RJ,0,Triquiase Com Ou Sem Enxerto*,Cirurgias,Taxas,Plastica,Plastica Ocular,Triquiase,Eletivos
4,RJ,0,Troca Fluido Gasosa,Cirurgias,Associada,Retina,Retina,Vitrectomia,Cronico
4,RJ,0,Troca Fluido Gasosa (cirurgiao)*,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
4,RJ,0,TROCA FLUIDO GASOSA (EYE CENTER),Cirurgias,Associada,Retina,Retina,Vitrectomia,Cronico
4,RJ,0,Troca Fluido Gasosa*,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
4,RJ,0,Troca Fluido Gasosa* (Eye Center),Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
4,RJ,0,Troca Fluido Gasosa-corpo Vitreo,Cirurgias,Associada,Retina,Retina,Vitrectomia,Cronico
4,RJ,0,"TUBO ENDOTRAQUEAL C/ BALAO N° 5,0*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"TUBO ENDOTRAQUEAL C/ BALAO N° 7,0*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"TUBO ENDOTRAQUEAL C/ BALAO N° 7,5*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"Tubo Endotraqueal C/ Balao N°5,0",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"Tubo Endotraqueal C/ Balao N°7,5",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"TUBO ENDOTRAQUEAL S/ BALAO Nº 6,5*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tumor - Exerese (conjuntiva),Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
4,RJ,0,Tumor de Conjuntiva - Exerese,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Exerese Conjuntiva,Eletivos
4,RJ,0,Tumor de Conjuntiva - Exerese (Eye Center),Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Exerese Conjuntiva,Eletivos
4,RJ,0,Tumor de Conjuntiva - Exerese*,Cirurgias,Taxas,Outras Cirurgias,Pequenos Procedimentos,Exerese Conjuntiva,Eletivos
4,RJ,0,Tumor de Conjuntiva *,Cirurgias,Taxas,Outras Cirurgias,Pequenos Procedimentos,Exerese Conjuntiva,Eletivos
4,RJ,0,Tumor de Orbita - Exerese,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
4,RJ,0,Tumor de Orbita - Exerese*,Cirurgias,Taxas,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
4,RJ,0,Tumor Exerese de Palpebra*,Cirurgias,Taxas,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
4,RJ,0,Tumor Palpebral,Cirurgias,Procedimento,Plastica,Plastica Ocular,Ressecção De Tumores Palpebrais,Eletivos
4,RJ,0,Tumor Palpebral / Ptose,Cirurgias,Procedimento,Plastica,Plastica Ocular,Ptose,Eletivos
4,RJ,0,Tumor Palpebral Com Reconst Parcial,Cirurgias,Procedimento,Plastica,Plastica Ocular,Ressecção De Tumores Palpebrais,Eletivos
4,RJ,0,Tumor Palpebral*,Cirurgias,Taxas,Plastica,Plastica Ocular,Ressecção De Tumores Palpebrais,Eletivos
4,RJ,0,Tylex,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Tylex [30mg] Genom,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,TYLIDOL 750MG 50BLX4CPDS(EMB.HOSP.),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Ultra-sonografia Diagnostica - Monocular,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultra-sonografia Diagnostica-monocular,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,ULTRASSONOGRAFIA BIOMICROSCOPIA,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Biomicroscopica Bino,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Diagnostica *,Exames,Taxas,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Diagnostica Bino,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Diagnostica Mono,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Diagnostica O,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Monocular,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,Ultrassonografia Ocular,Exames,Procedimento,Exames,Exames,Ultrassonografia,Eletivos
4,RJ,0,VALIUM 10MG/2ML INJ AMP,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,VALIUM 5MG,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Valvula de Ahmed,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Valvula de Ahmed,Cronico
4,RJ,0,VALVULA DE AHMED CONSIG*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Valvula Implantavel Ahmed Silicone Mod Fp7 P/glaucoma,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Vancomicina 500mg,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,VANCOMICINA 500MG*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"VIGADEXA - MAXIFLOXACINO 5,45 MG/ML",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Vigadexa [sol Oft],Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,VIGADEXA SOL OFT*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"Vigamox - Macifloxixacino 5,45 Mg/ml",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Vigamox [sol Oft] Alcon,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,VIGAMOX COL. 5ML ( FRACIONADO P/ ML ),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,VIGAMOX SOL OFT*,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,Visante Oct - Monocular,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Visante Oct -binocular,Exames,Procedimento,Exames,Exames,Tomografia,Eletivos
4,RJ,0,Viscoat,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"Viscoat [0,50ml 5094]",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"Viscoat [0,75ml 8161]",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"VISCOAT 0,50ML",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"VISCOAT 0,50ML [5094]*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,"VISCOAT 0,75ML [8161]*",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
4,RJ,0,VISCOELASTICO,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
